Means,AbsMeans,Sigma,AbsSigma
0.08597560844957529,0.08597560844957529,0.0006717251856854617,0.0006717251856854617
0.01521390655896244,0.01521390655896244,0.000697617919960646,0.000697617919960646
0.004330995632341277,0.004330995632341277,0.0007924220286157214,0.0007924220286157214
-0.0077103955315701465,0.0077103955315701465,0.000924186645370854,0.000924186645370854
0.07123583486419319,0.07123583486419319,0.0011222508438823427,0.0011222508438823427
0.07777662348446807,0.07777662348446807,0.0007817797342704268,0.0007817797342704268
0.016934217258238606,0.016934217258238606,0.0006702308421690297,0.0006702308421690297
-0.005341365484385209,0.005341365484385209,0.00030044082570909774,0.00030044082570909774
-0.005395888173688583,0.005395888173688583,0.00033373995136117105,0.00033373995136117105
-0.00488962961570802,0.00488962961570802,0.00035902195508766987,0.00035902195508766987
0.07552124937130761,0.07552124937130761,0.0005298122650787651,0.0005298122650787651
0.0728326425792242,0.0728326425792242,0.0004858932543634316,0.0004858932543634316
0.07071629318084302,0.07071629318084302,0.0005210330286189013,0.0005210330286189013
0.004597820418726388,0.004597820418726388,0.0007877593202380741,0.0007877593202380741
-0.002425406513210945,0.002425406513210945,0.0002983587954466278,0.0002983587954466278
-0.0005404439617742898,0.0005436401310740082,0.00023578360954610433,0.0002283177484005906
0.004190848428405115,0.004190848428405115,0.00021450167762966353,0.00021450167762966353
0.004320350959211806,0.004320350959211806,0.0003086953737784639,0.0003086953737784639
-0.0003204613027159664,0.00033129066982528945,0.0001928646054746505,0.00017360499609751418
-0.0007455247123087809,0.0007455247123087809,0.0001843789654322052,0.0001843789654322052
0.00018800359881488826,0.00021247127665057822,0.00017950326343571337,0.00014974221632490275
-0.004964329600715365,0.004964329600715365,0.0002620734755429967,0.0002620734755429967
-0.006847454645755008,0.006847454645755008,0.0001986314036695465,0.0001986314036695465
-0.0006155859006672684,0.0006197909229574653,0.0002665640513574747,0.0002566351620413226
-0.0007099322423869625,0.0007105643295500746,0.0002720816751017334,0.00027042662642165824
-0.009018028862408716,0.009018028862408716,0.00042484773044008717,0.00042484773044008717
-0.0034645320046968815,0.0034645320046968815,0.0005265676111289212,0.0005265676111289212
-0.0023804732872089703,0.0023830947910182688,0.0007977203203577232,0.0007898544154771203
0.007862884632415407,0.007862884632415407,0.0005409391870897653,0.0005409391870897653
-0.005025330787206361,0.005025330787206361,0.000514218640034709,0.000514218640034709
0.0001772472010935192,0.00042464144810197747,0.0004950347603147307,0.0003100897043908508
-0.0016879706217515734,0.0016879706217515734,0.0005192332292752561,0.0005192332292752561
-0.0006988946203843772,0.000721749639614399,0.0004911554955677466,0.00045690794362224197
0.012447977099516883,0.012447977099516883,0.0007468943490661193,0.0007468943490661193
0.002414378972376491,0.002414378972376491,0.0005783313205493934,0.0005783313205493934
0.016442621180340147,0.016442621180340147,0.0009281165620939071,0.0009281165620939071
0.02151525256132964,0.02151525256132964,0.0006230527414279928,0.0006230527414279928
-0.001199318427318735,0.0012916306854835451,0.0008629589817532236,0.0007174629374484457
-0.007426265365550697,0.007426265365550697,0.0010286694281354308,0.0010286694281354308
0.009448197694623958,0.009448197694623958,0.0010976826692751492,0.0010976826692751492
-0.005343648980839516,0.005343648980839516,0.0005995489344225584,0.0005995489344225584
0.00274562242071885,0.0027563491628471216,0.0010800021635806354,0.0010523243050337987
-0.006443190256289843,0.006443190256289843,0.0010965152682188635,0.0010965152682188635
0.0015568667653583102,0.0016563836374666823,0.0011475866326018287,0.000998590231244176
-0.0019849817645428256,0.0019849817645428256,0.0006373753252760315,0.0006373753252760315
-0.0025400053244646003,0.00255209124781744,0.0010941492916709318,0.001065654720623027
0.006520676281679564,0.006520676281679564,0.0010942633142349044,0.0010942633142349044
-0.0011241346038644718,0.001240841305630145,0.0009479292801057338,0.0007890255901612975
-0.026453593372038165,0.026453593372038165,0.0007522361065957239,0.0007522361065957239
0.031204854909343837,0.031204854909343837,0.0009395037182629519,0.0009395037182629519
