Means,AbsMeans,Sigma,AbsSigma
0.09048530154704824,0.09048530154704824,0.0030465878329743955,0.0030465878329743955
0.016229929206649667,0.016229929206649667,0.0040520841863153165,0.0040520841863153165
-0.0030517265876611552,0.003880406635646425,0.003369161643636511,0.0023678533925943716
-0.011615782602657627,0.01176266585775527,0.005101470419982216,0.004753009345346966
0.0764642614313672,0.0764642614313672,0.004365884108880104,0.004365884108880104
0.08813546022343469,0.08813546022343469,0.004623408595772007,0.004623408595772007
0.018011524387862334,0.018011524387862334,0.0033008037586476535,0.0033008037586476535
-0.011991498652221053,0.011991498652221053,0.0012830029014850456,0.0012830029014850456
-0.0086962501325533,0.0086962501325533,0.0014012702716734253,0.0014012702716734253
-0.007871569037186901,0.007871569037186901,0.0014071146652212222,0.0014071146652212222
0.06737881952303929,0.06737881952303929,0.002639714600293576,0.002639714600293576
0.07770976739156456,0.07770976739156456,0.0025492731962795155,0.0025492731962795155
0.06770157532249643,0.06770157532249643,0.0027815235415103224,0.0027815235415103224
0.004220547651283238,0.004254540190902893,0.001974815718309117,0.0019004755620699784
-0.0043340402619263954,0.0043537766486699036,0.001567614091020111,0.0015119351255462278
-0.0017728400083423513,0.0018209470742612678,0.000919786788961411,0.0008204396291419501
0.003611180679721224,0.003611180679721224,0.0008000528501935433,0.0008000528501935433
0.002429103852867635,0.0025786445483057946,0.0016687966619899405,0.0014268917690483617
-0.000360830309702818,0.000828568343694591,0.000972576366496506,0.0006241616784896192
-0.0005862524647543567,0.0008922744416463207,0.0009541678948470077,0.000676738239478215
0.0011674449257241535,0.0012971501937742045,0.0009988646209552353,0.0008234437202302683
-0.00939065978148414,0.00939065978148414,0.001381859097350092,0.001381859097350092
-0.00923234131887065,0.00923234131887065,0.0008950683402854226,0.0008950683402854226
-0.00045471852483371604,0.0007757193010188483,0.0009026445619811403,0.0006479164360686521
-0.0020438529761612908,0.002129661461549422,0.001401401616509518,0.00126720303744508
-0.012694724117922029,0.012694724117922029,0.0023260795346986434,0.0023260795346986434
0.0012390521532067574,0.0024466843985805013,0.002727410027652028,0.0017285112527970188
-0.005730833120058513,0.005877627212411096,0.004090034527208535,0.003876122938664629
0.019079421228737115,0.019079421228737115,0.0029376681530723036,0.0029376681530723036
-0.0012966578966561973,0.002204929429537645,0.002761496215821224,0.00210842814952623
0.0070843288247871734,0.007106431469277139,0.002219450803864958,0.0021476285854296995
-0.0045683893268158105,0.004700907694346144,0.0026777855968023465,0.0024376594497681433
0.0008798500102940187,0.0020641411264225485,0.0023742939626659734,0.0014665364884575908
0.014636024787262624,0.014636024787262624,0.00383884010794399,0.00383884010794399
0.0027425668296347273,0.0030070780789582035,0.002682177131303803,0.0023818539849769973
0.023680513882332565,0.023680513882332565,0.005155462486844905,0.005155462486844905
0.016110269232476587,0.016110269232476587,0.004459821528131294,0.004459821528131294
-0.0076311142304427695,0.00874740964311745,0.005682468067545853,0.003742615699245695
-0.006878173256113452,0.007198974185959518,0.0031875992767475877,0.0023758845005859537
0.018374708640065983,0.018411914900084276,0.008576421514010085,0.00849625289791595
-0.009344702951006735,0.009344702951006735,0.0023017902927429464,0.0023017902927429464
0.00366518745313356,0.005253839798393727,0.004156122527447998,0.0017618515552062272
0.00570751159374486,0.008483808865538161,0.006712699294093838,0.0023792871912982653
0.014940239167564668,0.014940239167564668,0.0068894189619859506,0.0068894189619859506
-0.0013621913535780863,0.004102818849191111,0.004678782922825212,0.0026293444835939353
-0.014910060196033106,0.014910060196033106,0.00586159868287408,0.00586159868287408
0.008449930757492268,0.00863202688616447,0.00463465160346809,0.004285958134242208
-0.01260823409331891,0.012713103993739578,0.005601669784293764,0.005359408378595708
-0.018412564838284226,0.018412564838284226,0.00342025378863594,0.00342025378863594
0.03240918233696537,0.03240918233696537,0.004771966159469875,0.004771966159469875
