Means,AbsMeans,Sigma,AbsSigma
0.00015078365719183728,0.0022879305139669524,0.004036727703870691,0.0033291560837143386
0.00019115957097630212,0.0019755782716127856,0.0034046537485442523,0.002779442322082566
-0.0003202661124065272,0.0032834183965389225,0.004702532243382326,0.0033816480473396688
0.00011702049563181353,0.0023922325657753023,0.004157322070808854,0.003402094053384834
-0.0003272932487420399,0.3199615722635446,0.33325831082872115,0.09319764552779113
0.00024958268414634747,0.030696253418846412,0.03695295186673603,0.02057481395365449
5.0724523450828334e-06,0.002239652525399997,0.004041793858990314,0.0033645326412169085
3.256672631606156e-05,0.0022339889401025836,0.0036612808525787613,0.0029009190765380043
-0.00015541286537392284,0.003934503027328382,0.005916811741612969,0.00442182092269198
-0.0001328077088645192,0.00227071438109009,0.003926198062914461,0.0032057020005418152
0.0003064893665666913,0.018021847684575584,0.02095032737830955,0.010687523521570489
0.0005508443275240907,0.021171243795830737,0.02441989513263611,0.012182493336735668
0.00026877334365083076,0.0020148754256182314,0.0036656293820661306,0.003073980301850277
-0.000169804531452699,0.0027664834897232877,0.00417357507596416,0.003129557731485326
0.00018034123392517116,0.00461321397598587,0.010080814686702542,0.008965132710677502
-0.0006032427015635987,0.004846827935829493,0.00968244653083071,0.008403685592634233
-4.639429117969779e-05,0.002561484492121376,0.004904946781346386,0.0041832346999321045
5.647080271425053e-05,0.002096294513607801,0.003753062272996593,0.0031135533862080163
0.0002446663923261883,0.004737535413816221,0.010060456302059987,0.008878535963323537
-0.00041073735097419935,0.002088768771668517,0.0037779904234967465,0.0031747380726637633
2.725993165583737e-05,0.018813700705470882,0.040003398382368945,0.035303219272572815
5.1500832488727623e-05,0.0028210976047145604,0.005117093012994172,0.00426950834921945
0.00013044628467994739,0.021341549664913848,0.04300842505849941,0.037340057580911155
0.00036003649187075793,0.007255223598178604,0.015220277139609393,0.01338462524773955
-0.0002526805884652556,0.03571137554052454,0.0705303327009679,0.06082178339536448
0.0001086608455494488,0.03151013256193407,0.05120227878892284,0.04035835361219874
0.00022773322346323295,0.022617652033694622,0.03653082699150553,0.02868788942371132
-0.0003239955570819676,0.032156338874834496,0.04855002515465141,0.03637553828887071
0.0003587252742173909,0.027888232442803317,0.040394536214167276,0.029224882052733867
-0.00011558595465447263,0.017165826388287203,0.03263364191725028,0.027754321272612875
8.685497386866905e-05,0.017577721798248912,0.02703785182309842,0.02054450465155286
-7.046268039329587e-05,0.009154433718629819,0.01574635870621314,0.012812069340480315
0.00038611872090200727,0.010834538655801324,0.02049850266085803,0.01740547244747416
0.00022294425734285792,0.0025916428404699145,0.004436747700504901,0.0036080218523809864
-0.0001574855810525269,0.014044221516194746,0.021126517682934016,0.01578335810655058
-6.386908775810828e-05,0.07980717011035003,0.09106879116474452,0.04386735007321355
0.0002060157884225396,0.002108167772911691,0.003619848994350209,0.002949809805433921
0.0006296296857227979,0.00909937810521465,0.015568710869272908,0.01264841925975337
-0.00011053095190962135,0.004781128387176193,0.00794078799457311,0.006341067923577582
-0.00022828260805982114,0.00753473024682461,0.010424592989471033,0.007207779967011869
-0.0001790225228007868,0.005086472196204066,0.009986316728007559,0.008595718204606077
-7.356632206005811e-05,0.003409254453389713,0.006623188196189703,0.00567882188115901
0.00023417254855909642,0.0025234905170204314,0.005954058259534391,0.005397929431822568
-5.080918910609774e-05,0.006617064854301924,0.014503256759619273,0.012905870405482231
-0.000614063655055338,0.002738609881254671,0.0048997606665881245,0.0041091050948592524
-0.00028856428418662914,0.003455784209798947,0.0056667048225847805,0.004500263146496876
-0.00012707140434995454,0.0030466622573561432,0.006130820898934965,0.005321744180832329
-7.838303595815042e-05,0.0031974354844666996,0.004889846677552993,0.0037004257529337447
-0.0003173836198595951,0.00526609772930465,0.008065318730461481,0.006117051029009032
-0.00016615497314625722,0.009440572041465551,0.015123110531770893,0.011815738621057925
