Means,AbsMeans,Sigma,AbsSigma
0.00010472093470682159,0.006428246416334738,0.007932926364251225,0.004649724205334935
-0.0005251369950456402,0.004741251698890073,0.00641901003937642,0.004358897919996845
0.00019432725426827662,0.005260374211698957,0.006670819876873849,0.0041068313898112805
0.00011640384851035039,0.004144805533981361,0.006489391447418486,0.004994630947252628
-0.0004962205020469607,0.13246352451392587,0.14363635438141734,0.05554334530904044
0.00022184092015751117,0.12067547721684006,0.12705922942314601,0.039768406976964
-0.00048551444428434747,0.003916590836296739,0.005377501950922142,0.0037166608304789696
0.0003956602940522514,0.005096594280871674,0.006916871661477249,0.004693014743831805
-0.0003552255524422257,0.005918903530735582,0.0076311867894129125,0.004829883849728052
0.00013052781608161222,0.005070300195884364,0.006619386415020061,0.004257390039183415
-5.606363259116932e-05,0.1050948367700832,0.11209649681172401,0.038996192440561746
-6.181280338430527e-05,0.040586800357527764,0.04263377080183027,0.013051968064006318
-2.536140154576037e-05,0.007705897842421753,0.00899885616471884,0.004647493293824795
-0.00011910192950154917,0.016266880147113874,0.019370562859581997,0.010517675648452969
-8.365157930160596e-05,0.0052220943509880815,0.00807624961936478,0.006161374529306569
0.0001997309570719473,0.016158670624686164,0.031012255284478388,0.02647068631387888
5.674514123926458e-05,0.006328176196876002,0.010148840949369506,0.007934505570477954
-0.0004325802071486432,0.0036919125389009845,0.004724334659937507,0.0029793028412380775
-0.00043238135702083327,0.03391737916573929,0.06337477162840925,0.05353652980086027
0.00036075678873149255,0.01711911461123514,0.03174883681777034,0.026740506720505913
-4.073434436983104e-06,0.01099064009424431,0.01774022827073672,0.013925571658266111
0.0005534790637331629,0.008360536136192708,0.012742588435407137,0.009632306817350587
-0.00028045423313095917,0.026695222156038097,0.05078598181369072,0.04320485756714376
8.065196587084841e-05,0.0088115349090766,0.01629878010336073,0.013711804773385261
-9.698479505696507e-05,0.02317733422508643,0.04427776399046233,0.03772719136464031
0.0002779693657498073,0.021112834566324262,0.03278699220534192,0.025086098569057542
0.0002464476921700306,0.014890438241946635,0.02541160031075092,0.02059332454416006
0.0003994219736094875,0.018198209785581718,0.025270189167247954,0.017537592738499086
0.0002686762214429312,0.007927591238273803,0.012308204063848456,0.00941898993247944
0.00043051999317454014,0.018471587589098372,0.03047703841501704,0.024245322640732484
-0.00012471071177996075,0.02119194057225153,0.038531239038305104,0.032180329230304644
7.604483848306018e-05,0.05159844889317717,0.06884197981814973,0.04557218493684696
0.00011083501478456923,0.008667311300170224,0.011606046409789874,0.007719476179938649
-0.0005969817934455814,0.01416961734991379,0.019144605919223966,0.012887756485172777
-0.00011237945360611338,0.016027151898993234,0.01895113367460529,0.010113777667170113
0.0002440188794335736,0.03583800988725218,0.04454722940528566,0.026460390023994057
6.499768701776275e-05,0.006092028915393071,0.008690157533352049,0.006197600047422207
0.0003830976456915579,0.006151279873861684,0.012155884892904445,0.010491618428493341
-0.0005677732026370534,0.004164867496297752,0.005971761107316459,0.004317195370929227
5.801913245237364e-05,0.004998843327402053,0.006497778249651319,0.0041516326655257245
6.521099385746686e-05,0.0034312753915352653,0.004641973397857089,0.0031270623095130783
0.00015791061354989428,0.00495100355567412,0.007080926755841927,0.0050647826483642844
0.00013100440988505094,0.004868257577090056,0.007187199368997,0.005288956899826798
0.00016485783567676146,0.006828791004170315,0.009089059598182939,0.006000482972783785
0.0003650284513474328,0.005588026348829101,0.00881525027811562,0.0068275797147233875
-0.00038382113448762466,0.00403418527799588,0.0057057773558481005,0.004053216382157463
8.22326359787508e-05,0.007095154978199973,0.010172769345921708,0.007290457750173752
4.478840441788631e-05,0.010215587240706042,0.013157023392408216,0.008291625165012664
-5.3819979414404383e-05,0.011036485619445185,0.02167597517418849,0.018656011940229856
-0.0006918764498748454,0.013255830725081632,0.01593250762373757,0.00886602752027816
