Means,AbsMeans,Sigma,AbsSigma
9.19746358413605e-05,0.0008790498255992117,0.0018305673766169277,0.0016083244878090743
-6.321687596661387e-06,0.0011969600639745847,0.0025128024925319,0.0022094123507074345
-0.00032603449355367227,0.0011003050879367362,0.0024006188116085366,0.0021583785310033297
-0.0001704004137288518,0.0008892955849421941,0.001766778710482898,0.0015361304226584737
-1.854935839898847e-05,0.3310503660983656,0.34937032967460896,0.11164803046700728
-0.00013223322410454543,0.005777373778644794,0.007465349288660851,0.0047297862371457975
0.00010059523798391683,0.0011610762585868215,0.002553015680502895,0.002275941648756561
-1.6688850434419802e-05,0.0009986843027281575,0.0021417412723940448,0.0018947199949040615
-4.0920912126115836e-05,0.0009187546449922718,0.0020094471949460135,0.0017875800548872657
3.6273399100235556e-05,0.0010690554666444015,0.001992541528780992,0.0016818614427582639
-0.00017420864066712102,0.00153757521282354,0.002547518513581786,0.0020386421197541487
0.00013898692515759624,0.001598895903026674,0.002896480776946857,0.0024191837772008853
-0.00020983529500908374,0.0010926588170689317,0.0022320878002605278,0.0019576372259908024
-1.292848254050399e-05,0.000681680280803889,0.0013639962569874547,0.0011815095977179824
4.013116820183087e-05,0.0012681767957897576,0.002318658085414091,0.0019415234848792883
1.7426545434171863e-05,0.0012615700873779582,0.0026401148035438806,0.002319256513413404
0.00012626825309388238,0.0011017809408984131,0.0022990333510522327,0.0020217756500815927
0.00010077260694587876,0.0009667238897693559,0.0021531264608638466,0.001926539279571517
6.668085825832459e-05,0.002360053764600445,0.003997650760501563,0.0032273525013533973
-5.432479855965553e-05,0.001035932003268014,0.0019071961223748389,0.0016022462724391952
-3.284521363821892e-05,0.002793546036987215,0.004791783369863934,0.0038933747842965923
-4.72567821558088e-05,0.002264732848301392,0.003915815793568702,0.0031948132431249363
0.00012423327455517513,0.007490612054168919,0.012324911407574336,0.009788238154285074
-3.823800811466017e-05,0.0023935468334171563,0.0040388167205108625,0.0032533730501406355
0.00028927095969117684,0.005178952453212896,0.008846775650318496,0.0071782705843781765
0.00019335561840906577,0.011753378272183724,0.021451755529468756,0.017946400777933823
0.00035913734594574887,0.004810209855341479,0.012850561767738678,0.01192173638893663
-6.148867665116773e-05,0.03820701440600277,0.04989136408912584,0.03208389068848369
-1.6070236491082028e-05,0.014013788173325763,0.028168101767445327,0.02443472849177604
0.00022862447699480322,0.008142505440758922,0.016726909587231453,0.014613055075449067
0.0002235933102750659,0.01478713755709942,0.02550213268005833,0.020778578586301777
0.00021732149945588597,0.01272982029959984,0.01817437738133126,0.012973314802819937
-0.00017488151266092944,0.0020288903018491865,0.003889798503164338,0.0033233597580990836
3.4825325197253114e-06,0.0039854293871178495,0.006763697444393846,0.005464793486274664
4.4401404904620585e-05,0.004259199329164113,0.007675424593129439,0.006385400163186472
0.0001094343890419571,0.013183344613142219,0.019980981449273967,0.01501502648591968
-0.00016664610536523322,0.001546528994193218,0.0031200209817631576,0.0027148756732483124
9.522043257710673e-05,0.0014814786164196441,0.002817525466246481,0.0023984865629848645
-0.00015347252496787504,0.001493208978635807,0.004360443016637138,0.004099676092495725
7.337764381624165e-05,0.001444927129769353,0.002990425881427231,0.0026192015616554537
-0.0001461125951049207,0.0011663518439858312,0.002390947923907405,0.0020922725064666586
-2.7073894200062936e-05,0.0009815852939476968,0.002114361099842931,0.001872897799395842
-3.6611627710979e-05,0.0011872619953259504,0.0022357181944392813,0.0018947784067497556
-7.869078682957924e-05,0.0008546689546305671,0.001814644373204501,0.0016027062797422712
7.98180121513147e-06,0.0011922280382084987,0.0025404650730656226,0.0022433499061730233
-3.2746130125291064e-05,0.0010116219238244823,0.0018753876749664016,0.0015794848285728216
7.41738025243275e-05,0.001091081228168559,0.0021432064313454003,0.001846179112079699
-0.00022960183929167155,0.006245194941975758,0.009912739375163107,0.007701471227060174
-0.0001993913677413114,0.001565047432171182,0.0033078740876385363,0.0029210296869861853
-0.00015914466417480788,0.012321444400740763,0.017826458683915383,0.012883709252887215
