Means,AbsMeans,Sigma,AbsSigma
-0.009250229148041834,0.09208097884095333,0.092323620690641,0.011415384899885937
-0.0001170937234331687,0.006946580166310783,0.00815970812773367,0.004282472610874224
0.00044672841293402955,0.0029461584736426225,0.004143291964826243,0.002947301278949958
0.0002448787729595802,0.0015327930762737089,0.002080163131611345,0.0014274416460537637
-0.009071547298322852,0.12416144431887988,0.12526683816413958,0.01892113788005792
-0.00847832465991091,0.0593539085780601,0.05946992877070543,0.00925569843604029
-0.0023905132758138465,0.03170298189877729,0.03266983868620714,0.008243412656808922
0.00011758531006608413,0.0024906437223668285,0.003677786711856329,0.0027086223899401365
9.353557210051142e-05,0.0029574003752819247,0.003486995887871092,0.0018497762690553694
-0.0001182022540602379,0.0032868510316866723,0.0038249183252210537,0.001959740356010714
-0.007152285987632679,0.0679763799985334,0.06881701021346828,0.012889835214791015
-0.0046418336193887405,0.04153287668658224,0.04186323297281213,0.007006928601262494
-0.0019418511873172532,0.018412321219549176,0.018714214102281013,0.003870274254861005
-0.001208944783617274,0.00943755251720641,0.009669041296749437,0.0024258008106710994
-0.00020546733909134702,0.0016267780084225504,0.0027163979312333636,0.00218509218559651
-0.00012309922979088567,0.0020974570928345205,0.0034798296032559745,0.0027793958393488864
-1.4250168691174755e-05,0.0004072253806987111,0.0006676860231390832,0.0005293157678718833
-5.959539224545607e-05,0.0007556489374306628,0.0011915574318449276,0.0009232309610935284
-0.0005806259056025137,0.0030011884609744085,0.005128868792955241,0.004199439171999155
-0.00044672779944611446,0.0018898079514558528,0.0037532642885073682,0.003273405635236322
-0.00022091654411936714,0.0016730223060826702,0.00267442627544411,0.0020981793025385896
-0.00013703356543450808,0.0023524628845504754,0.003435377783194319,0.0025072927806965976
-6.117524966518094e-05,0.0018970225567764131,0.0029492601656690254,0.0022590226548344274
0.00011969403457125151,0.0016254999968414114,0.0022381101977312755,0.0015431181676622365
-0.00046903257854697815,0.002690694742884219,0.003811549953605423,0.002740085109842972
-8.485136233789494e-05,0.0017735173009554986,0.0026154685395086293,0.001924191211408454
0.00013843128965979756,0.0006310524968380987,0.0009031045990514431,0.0006607071098596893
-0.0005473769516107053,0.010240740052529914,0.011005843918860956,0.004068840752596822
-6.796124784851857e-05,0.0009841550436795383,0.0012971997117699396,0.000847811696914634
1.7344427812260747e-05,0.0002635415486698792,0.000414481692985206,0.000320377519686852
-3.2123944401615684e-05,0.001869274457370877,0.002131027734964888,0.0010237793502578133
-4.1477695091272615e-05,0.0007306506623783969,0.0011534996535725013,0.0008935499200089355
9.752194199972421e-05,0.0006147989937243789,0.001068350995154284,0.0008791510537638213
-8.71188347534189e-05,0.001234310741062133,0.0016644607040437634,0.001120042910416069
4.447322168947675e-05,0.0002874487291139951,0.0005988682614761663,0.0005272516383869058
0.00011064921070827215,0.001695464459300339,0.002615915997179363,0.001995159146378722
-7.96065297935882e-05,0.0005721600228015334,0.0008453126822122422,0.0006273146248911953
0.00011609679106702668,0.0005763300534214221,0.0011733230438033771,0.001028595692942249
0.00022705320422398664,0.0011056568755604108,0.0019501251760085671,0.0016223637795441648
-0.0009935990885036597,0.00904737827199409,0.009899470312527366,0.004139045544655831
1.558052302787502e-05,0.0004627186988116117,0.0008225240650001893,0.0006802058482344497
0.00023210779512567548,0.0006844075074726607,0.0015397860224074013,0.0013987141906316538
0.00013920875457911917,0.00036512969188939236,0.0012714418452358012,0.001225815545369224
-4.8976332235843444e-05,0.00143358873336805,0.0017136580021856818,0.0009401307213012843
-0.0003036495004383543,0.002853621099948885,0.0032490099969989758,0.0015827556973968706
-0.00018869646711668382,0.0014656643213601694,0.0017105500261922772,0.000901895695688004
-7.240911206435891e-05,0.0008082411131080427,0.0012139256663603046,0.0009086280350287098
0.0005821681060840735,0.0022625088524617478,0.0036845068204737026,0.0029657315971596287
3.390995297490038e-05,0.0014414565139320731,0.0022825287549591926,0.001770110313107383
0.0007168083962051034,0.0056264148255559514,0.00646333787644976,0.0032606758490816346
