Means,AbsMeans,Sigma,AbsSigma
0.13835719163968066,0.13835719163968066,0.0,0.0
0.012352764910496113,0.012352764910496113,0.0,0.0
0.006560025241023275,0.006560025241023275,0.0,0.0
0.000846167889861296,0.000846167889861296,0.0,0.0
0.2132314842426465,0.2132314842426465,0.0,0.0
0.07006069392016295,0.07006069392016295,0.0,0.0
0.0884991839133727,0.0884991839133727,0.0,0.0
0.020702917116466994,0.020702917116466994,0.0,0.0
0.01292342965132008,0.01292342965132008,0.0,0.0
0.02038097197547405,0.02038097197547405,0.0,0.0
0.10544523824342683,0.10544523824342683,0.0,0.0
0.09838461891590614,0.09838461891590614,0.0,0.0
0.04573051668869715,0.04573051668869715,0.0,0.0
0.022049358532908257,0.022049358532908257,0.0,0.0
0.0008838541854574021,0.0008838541854574021,0.0,0.0
0.0012860494617092158,0.0012860494617092158,0.0,0.0
0.0004204594648950873,0.0004204594648950873,0.0,0.0
0.00047501615884904056,0.00047501615884904056,0.0,0.0
0.0011923829558490398,0.0011923829558490398,0.0,0.0
0.0014761056074566103,0.0014761056074566103,0.0,0.0
0.0006815522668786971,0.0006815522668786971,0.0,0.0
0.0014517205972432892,0.0014517205972432892,0.0,0.0
0.001514760274859854,0.001514760274859854,0.0,0.0
0.0008031484961875267,0.0008031484961875267,0.0,0.0
0.0029924192529000495,0.0029924192529000495,0.0,0.0
0.0018572777710594737,0.0018572777710594737,0.0,0.0
0.0003155721927548934,0.0003155721927548934,0.0,0.0
0.017498313317543687,0.017498313317543687,0.0,0.0
0.0005669264600051149,0.0005669264600051149,0.0,0.0
0.00018222500258683285,0.00018222500258683285,0.0,0.0
0.0004753034201275586,0.0004753034201275586,0.0,0.0
0.0006608812092321935,0.0006608812092321935,0.0,0.0
0.0007025773432895786,0.0007025773432895786,0.0,0.0
0.0006895987038338142,0.0006895987038338142,0.0,0.0
0.0003225288352011522,0.0003225288352011522,0.0,0.0
0.0010015289525233705,0.0010015289525233705,0.0,0.0
0.0004904788180783899,0.0004904788180783899,0.0,0.0
0.005358517886737064,0.005358517886737064,0.0,0.0
0.003588394845636895,0.003588394845636895,0.0,0.0
0.006507261016704782,0.006507261016704782,0.0,0.0
0.00042347553185043135,0.00042347553185043135,0.0,0.0
0.0026930942709862088,0.0026930942709862088,0.0,0.0
0.0017255132029026807,0.0017255132029026807,0.0,0.0
0.0006219671083556165,0.0006219671083556165,0.0,0.0
0.01856962834990582,0.01856962834990582,0.0,0.0
0.000701660204050272,0.000701660204050272,0.0,0.0
0.0004567568578365069,0.0004567568578365069,0.0,0.0
0.03066217734778798,0.03066217734778798,0.0,0.0
0.014921011981199545,0.014921011981199545,0.0,0.0
0.02030529776608136,0.02030529776608136,0.0,0.0
