Means,AbsMeans,Sigma,AbsSigma
0.005333087298385494,0.07638445187684487,0.07705228832666618,0.011441698649320877
-0.0010226775904674632,0.003436338789264871,0.0044221179862974636,0.0029652272533776413
6.4207728738423655e-06,0.0007105191419908745,0.0009480715703220635,0.0006277288249250564
-6.306011058947402e-05,0.0006475409929216912,0.0008905876660201905,0.0006146654625898844
0.006441283997923109,0.07636461581040524,0.0773914234521596,0.014119773922502596
0.002086174821941045,0.05052573656885635,0.0510962860950639,0.007895094823423933
9.562780576773714e-06,0.032018851673108396,0.0330659131476578,0.008255170577929067
-0.0003387158471789428,0.007549316682919601,0.008094393483693587,0.0029396856830251677
-0.0008911475234619175,0.007890928799790312,0.008688315870060708,0.0037435570308412334
-0.0011337704702898798,0.011198305609544401,0.012024438216602153,0.004524433818659524
0.0016540709755490297,0.02855499928626309,0.029330823217684005,0.006902547151646263
0.005072786764291375,0.0737742607529298,0.07526006858611423,0.01572162649032562
0.001474071004214224,0.03036281324018435,0.031126484996008168,0.007009317061873641
0.000808934428057343,0.025933414500542592,0.026698088136900718,0.006395334034877484
-0.0009639344089969869,0.0026339890257852366,0.005237371855881022,0.004628318843129322
-0.0009359289428837542,0.002496311426082566,0.005023754840839282,0.0044589802590943636
-6.887978272985852e-05,0.0009384972761102692,0.001264389330257819,0.0008500868577223941
-0.0004703551800120009,0.0010998633593801773,0.002324384881611682,0.0021010234800977415
-0.0006814207492747389,0.0025071037650398415,0.004317817959149802,0.003580826284144731
5.4508196476266775e-05,0.0007909562681480994,0.0012532216965880898,0.0009736138588575333
-0.001084562820977852,0.002374289575124496,0.005051120741355926,0.004588338072751245
-0.0004532786791373169,0.0014032786569489377,0.002583055752930774,0.0022155016575621926
-0.00025442622067620515,0.001314043674835569,0.00199940916449823,0.0015282862720942432
-0.0010602731950634509,0.0026452458251389815,0.004206666364679875,0.0034384437870181683
-0.001134754076760384,0.00254808739205578,0.00501447335184745,0.004465407087104028
-0.0017461748210308682,0.003576229413662135,0.005406271857788928,0.004414463170848807
8.278688339547053e-05,8.278688339547053e-05,0.00046243166347388886,0.00046243166347388886
-6.967214314022897e-06,0.007485655826043151,0.007746301989975808,0.0019925360513688584
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.551911800168455e-05,0.0004030054639147014,0.000494454449117887,0.0002989737745207018
0.0005568852367120047,0.0034827321676678645,0.005545230845868967,0.004350894499885737
-0.0002528415277569751,0.00044371584063914913,0.00046384885580163447,0.0002867069094961959
0.0008834699328729245,0.0012271857762052756,0.0013095822362653808,0.0009947561643497262
-9.838797571900926e-05,0.0004888797843386037,0.0006408137495413237,0.0004258157017212202
-0.00046980873784661036,0.001160792346975048,0.0028800725651056576,0.0026773306403273145
-6.666666705955247e-05,0.00039125683419711767,0.0007526153442616988,0.0006463686182118018
8.56284225802319e-05,0.001010109242929726,0.0016370584343638548,0.0012911126448235837
-0.00015163934054845547,0.0005978141943580605,0.001173982521625952,0.0010216886216990097
0.0001837431639051217,0.0023012294786310477,0.0026730049099540723,0.0013722462190146221
0.00018073770206146798,0.0015105191020096539,0.002163929259249697,0.0015599961533437668
0.0002364754004281809,0.0005394808564060289,0.001011421721135657,0.0008876119188947947
0.00014959016440772133,0.000975000000116034,0.001694552508524562,0.00139400875937282
-8.729506604617735e-05,0.0006028688929547539,0.0007692662320270894,0.000485736618138546
0.00021945354648957363,0.006850491601508111,0.007411019190575639,0.0028358649685438306
0.00018912566821930593,0.0006584152230061592,0.0007594887495087326,0.0004231797172874513
0.00036193988273553867,0.0006325956141160134,0.0017248199062566663,0.0016449398094565818
0.0006433059885853627,0.007365983340461719,0.0076530783581951105,0.002173876808759978
-0.0004036884938488848,0.004665983336802086,0.0050672899773798324,0.0020171741659076895
0.0010738797641748588,0.01333060081557706,0.013907313324354971,0.004106295598884918
