Means,AbsMeans,Sigma,AbsSigma
0.12065964124688988,0.12065964124688988,0.0,0.0
0.0028533633301844243,0.0028533633301844243,0.0,0.0
0.004607592502891721,0.004607592502891721,0.0,0.0
0.0019012814050952654,0.0019012814050952654,0.0,0.0
0.1270719264399228,0.1270719264399228,0.0,0.0
0.07042595613745528,0.07042595613745528,0.0,0.0
0.10702444922177073,0.10702444922177073,0.0,0.0
0.015831038645533185,0.015831038645533185,0.0,0.0
0.008343955659303253,0.008343955659303253,0.0,0.0
0.026880413146171223,0.026880413146171223,0.0,0.0
0.054518878591319056,0.054518878591319056,0.0,0.0
0.11105556500449026,0.11105556500449026,0.0,0.0
0.08087567228487706,0.08087567228487706,0.0,0.0
0.07618628882521294,0.07618628882521294,0.0,0.0
0.0031953250863505324,0.0031953250863505324,0.0,0.0
0.0017992686527808905,0.0017992686527808905,0.0,0.0
0.0009293744221676524,0.0009293744221676524,0.0,0.0
0.0010633740962743559,0.0010633740962743559,0.0,0.0
0.0034876290225442598,0.0034876290225442598,0.0,0.0
0.00043963753528650343,0.00043963753528650343,0.0,0.0
0.002897442598739762,0.002897442598739762,0.0,0.0
0.001997774135525925,0.001997774135525925,0.0,0.0
0.002058128486976179,0.002058128486976179,0.0,0.0
0.0031104095347709053,0.0031104095347709053,0.0,0.0
0.0023937724774999174,0.0023937724774999174,0.0,0.0
0.005581234429916365,0.005581234429916365,0.0,0.0
0.00011299285971355269,0.00011299285971355269,0.0,0.0
0.02008667092661656,0.02008667092661656,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0024981566695970654,0.0024981566695970654,0.0,0.0
0.0035269071097625386,0.0035269071097625386,0.0,0.0
0.00047399925580601234,0.00047399925580601234,0.0,0.0
0.0013590823613614672,0.0013590823613614672,0.0,0.0
0.002649821442987637,0.002649821442987637,0.0,0.0
0.00161891852228576,0.00161891852228576,0.0,0.0
0.0002465632727716705,0.0002465632727716705,0.0,0.0
0.006493841530025928,0.006493841530025928,0.0,0.0
0.0018400452965992094,0.0018400452965992094,0.0,0.0
0.005179034318850691,0.005179034318850691,0.0,0.0
0.0024993125293300655,0.0024993125293300655,0.0,0.0
0.0028711519077384857,0.0028711519077384857,0.0,0.0
0.0025725504727158437,0.0025725504727158437,0.0,0.0
0.009817833715075604,0.009817833715075604,0.0,0.0
0.021009743631982332,0.021009743631982332,0.0,0.0
0.001709762443478174,0.001709762443478174,0.0,0.0
0.0003478484507988325,0.0003478484507988325,0.0,0.0
0.023961725117558046,0.023961725117558046,0.0,0.0
0.018299964965322584,0.018299964965322584,0.0,0.0
0.03363468027967146,0.03363468027967146,0.0,0.0
